cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta
1583,Distribuciones Tur y asociados S.A.,True,Taller/Pequeña Empresa,f38348941,Malaga,distribuciones.tur.y@empresa.es,+34 943 71 97 88,2023-10-15
4518,Elba Roig Valbuena SL,False,Consumidor Final,L-29799484,SEVILLA,elba.roig.valbuena@hotmail.com,+34 880 058 868,2021-03-19
3970,industrias cerezo s.c.p,True,Taller/Pequeña Empresa,K 96923464,Malaga,industrias.cerezo.s.@outlook.es,+34979220373,2021-10-27
3452,Perelló y asociados S.A.T.,True,Taller/Pequeña Empresa,Q92934499,Zaragoza,perelló.y.asociados.@empresa.es,+34912 328 555,2023-09-04
1500,Inversiones CROY S.Coop.,True,Taller/Pequeña Empresa,V 937479,Alicante,inversiones.croy.s.c@gmail.com,+34 976 956 544,2021-06-17
3467,Restauración Blanch S.L.N.E  ,True,Fabricante Grande,E-14304580,VALENCIA,restauración.blanch.@empresa.es,+34 979 89 25 94,2022-10-07
3697,Restauración RQ S.Coop.,True,Taller/Pequeña Empresa,E-82003712,Castellon,restauración.rq.s.co@outlook.es,+34 824 749 058,2022-03-19
3460,Gerónimo del Águila,False,Consumidor Final,V 94851039,murcia,gerónimo.del.águila@hotmail.com,+34946 070 722,2023-07-27
4612,Albano Borja Montalbán S.Coop. S.L.,True,Taller/Pequeña Empresa,V 72712813,Castellón,albano.borja.montalb@hotmail.com,+34927919457,2022-07-23
4323,Saez y asociados S.L.L.  ,True,Taller/Pequeña Empresa,B64635982,Castellón,saez.y.asociados.s.l@outlook.es,+34 843 82 26 19,2024-04-07
4284,logística del levante s.a.d,True,Taller/Pequeña Empresa,F 54956105,madrid,logística.del.levant@empresa.es,+34 806 89 23 33,2024-04-01
3115,ACEDO & ASOCIADOS S.L.,True,Distribuidor Mediano,D 78331604,Alicante,acedo.&.asociados.s.@hotmail.com,+34 923 513 444,2025-07-12
2763,SUPERMERCADOS ANDREU Y ASOCIADOS S.COOP.,True,Taller/Pequeña Empresa,J-52873862,MADRID,supermercados.andreu@gmail.com,+34977 64 84 55,2023-12-07
3757,Aitor Ibarra Lladó,False,Consumidor Final,G802003,ZARAGOZA,aitor.ibarra.lladó@gmail.com,+34883 95 60 71,2021-12-20
2259,INOCENCIO REGUERA BUSTAMANTE S.A.,True,Taller/Pequeña Empresa,N 49236254,murcia,inocencio.reguera.bu@empresa.es,+34841 90 87 18,2021-07-16
3722,Sol Araujo Moya S.A.,True,Taller/Pequeña Empresa,D79361537,Bcn,sol.araujo.moya.s.a.@gmail.com,+34 880 13 29 88,2025-06-25
4142,GRUPO ANGUITA S.A.D,True,Taller/Pequeña Empresa,D 48146483,MALAGA,grupo.anguita.s.a.d@empresa.es,,2025-09-24
4221,Narcisa Reina Cerdá S.L.N.E,True,Distribuidor Mediano,S 29077793,ALICANTE,narcisa.reina.cerdá.@empresa.es,+34 702515386,2025-07-11
1205,banco escobar y asociados s.a.,True,Fabricante Grande,K77447155,sevilla,banco.escobar.y.asoc@hotmail.com,+34 874 92 61 42,2023-09-28
1733,Comercializadora Ibéricos S.L.N.E,True,Taller/Pequeña Empresa,L22657432,Bizkaia,comercializadora.ibé@hotmail.com,+34 825 22 06 81,2025-03-09
2176,COMERCIAL DEL MEDITERRÁNEO S.COM.,True,Taller/Pequeña Empresa,w85874940,MURCIA,comercial.del.medite@gmail.com,+34888813235,2024-04-12
1526,DESPACHO RIBES & ASOCIADOS S.L.,True,Taller/Pequeña Empresa,S 43204410,MADRID,despacho.ribes.&.aso@hotmail.com,+34 848 739 021,2025-01-17
3852,Arnau y Benet S.L.,True,Distribuidor Mediano,R14925845,Castellon,arnau.y.benet.s.l.@hotmail.com,+34 981140834,2022-12-10
3045,hnos martorell s.l.,True,Taller/Pequeña Empresa,g84599555,Comunidad de Madrid,hnos.martorell.s.l.@empresa.es,+34842 740 675,2023-05-30
1898,TECNOLOGÍAS DEL SUR S.L.N.E,True,Fabricante Grande,L-21964091,BILBAO,tecnologías.del.sur.@gmail.com,+34920 73 14 41,2022-07-12
1377,INFRAESTRUCTURAS RODA Y ASOCIADOS S.COOP.,True,Fabricante Grande,S22090691,Valencia,infraestructuras.rod@gmail.com,+34944368872,2022-08-17
3554,Despacho del Sur S.L.L.,True,Distribuidor Mediano,B 10639872,MADRID,despacho.del.sur.s.l@gmail.com,+34985 881 893,2020-09-19
2559,Tadeo Rodríguez Ojeda,False,Consumidor Final,L 29838164,Barna,tadeo.rodríguez.ojed@outlook.es,+34 849 44 45 44,2022-12-15
3293,Infraestructuras NYPQ S.L.,True,Taller/Pequeña Empresa,s70682782,murcia,infraestructuras.nyp@hotmail.com,+34878 511 745,2025-04-06
4249,INFRAESTRUCTURAS SAINZ S.L.,True,Taller/Pequeña Empresa,Q80422146,sevilla,infraestructuras.sai@hotmail.com,+34 921 399 875,2024-11-22
1348,Familia Oliva S.Com.,True,Taller/Pequeña Empresa,F79158328,ALICANTE,familia.oliva.s.com.@hotmail.com,+34880 056 164,2023-08-09
1386,Osuna y Villalonga S.Coop.,True,Taller/Pequeña Empresa,F765498,Madrid,osuna.y.villalonga.s@outlook.es,+34883 34 16 51,2023-09-08
1198,Catalina Barral Zamora,False,Consumidor Final,K53106399,ZARAGOZA,catalina.barral.zamo@gmail.com,+34741006231,2024-07-25
4557,Promociones Santamaria y asociados S.L.N.E.,True,Distribuidor Mediano,s39917031,ZARAGOZA,promociones.santamar@hotmail.com,,2020-07-01
2709,infraestructuras ayllón s.com.,True,Taller/Pequeña Empresa,L 39832632,Zaragoza,infraestructuras.ayl@gmail.com,+34 988 38 72 72,2022-06-13
2050,Paloma Merche Cadenas Piña,False,Consumidor Final,J-60943206,valencia,paloma.merche.cadena@empresa.es,+34 983 15 46 60,2021-07-22
1590,Gonzalez y Briones S.L.,True,Distribuidor Mediano,P 54495054,sevilla,gonzalez.y.briones.s@hotmail.com,+34 825954198,2023-03-26
1519,Macaria Falcó Chaves S.A.,True,Distribuidor Mediano,m32717056,SEVILLA,macaria.falcó.chaves@empresa.es,+34 739376184,2023-05-16
4189,Instalaciones Integrales S.L.,True,Taller/Pequeña Empresa,U53012551,Zaragoza,instalaciones.integr@gmail.com,+34875 32 46 56,2025-06-01
2628,izaguirre y priego s.a.,True,Distribuidor Mediano,M53169846,Zaragoza,izaguirre.y.priego.s@hotmail.com,+34807593777,2022-07-18
3941,despacho integrales s.l.l.,True,Taller/Pequeña Empresa,E-57356259,Sevilla,despacho.integrales.@empresa.es,+34 922538151,2023-07-31
3476,Ayala y Marí S.A.  ,True,Distribuidor Mediano,m21232956,Murcia,ayala.y.marí.s.a.@hotmail,+34943 930 326,2025-05-10
1429,PERAL Y ASOCIADOS S.L.,True,Distribuidor Mediano,J 79977486,MURCIA,peral.y.asociados.s.,+34 955 93 98 36,2024-11-24
2083,Francisco del Vaquero,False,Consumidor Final,V 42567348,Zaragoza,francisco.del.vaquer@empresa.es,+34902712705,2025-08-20
3778,odalis silva aragón s.a.,True,Taller/Pequeña Empresa,p74426988,MURCIA,odalis.silva.aragón.@hotmail.com,+34948279595,2025-07-15
3170,Hnos Ramón S.A.,True,Taller/Pequeña Empresa,B13158362,Valencia,hnos.ramón.s.a.@empresa.es,,2023-05-20
1207,Manufacturas NXUO S.A.,True,Taller/Pequeña Empresa,s20988446,Bizkaia,manufacturas.nxuo.s.@hotmail.com,+34885 773 586,2022-12-24
1491,Grupo Company S.Coop.,True,Taller/Pequeña Empresa,R-87990837,madrid,grupo.company.s.coop@hotmail.com,+34888699733,2024-06-01
3574,vito calatayud espinosa s.com.,True,Distribuidor Mediano,D 75269328,ZARAGOZA,vito.calatayud.espin@empresa.es,+34928 89 04 18,2025-05-22
2809,CONSTRUCCIÓN GARRIDO & ASOCIADOS S.C.P,True,Distribuidor Mediano,V 55672278,CASTELLON,construcción.garrido@hotmail.com,+34879 81 09 79,2022-04-12
3069,Infraestructuras Avanzadas S.L.N.E,True,Taller/Pequeña Empresa,B-264920,Zaragoza,infraestructuras.ava@hotmail.com,+34803260294,2022-01-19
4529,Consultoría Balaguer S.Com..,True,Taller/Pequeña Empresa,F-93536989,valencia,consultoría.balaguer@empresa.es,+34 822640787,2025-07-02
1792,Escrivá y Ochoa S.L.L.,True,Taller/Pequeña Empresa,S-95335496,Alacant,escrivá.y.ochoa.s.l.@empresa.es,+34986896792,2021-12-27
4012,Minería Arribas S.A.,True,Taller/Pequeña Empresa,A 65575602,murcia,minería.arribas.s.a.@gmail.com,+34926 16 74 86,2024-03-03
4180,Hnos Criado S.Coop.,True,Distribuidor Mediano,L 30453841,Murcia,hnos.criado.s.coop.@hotmail.com,+34 988 958 247,2023-03-21
2186,Manufacturas Iberia S.L.,True,Taller/Pequeña Empresa,m51037113,VALENCIA,manufacturas.iberia.@hotmail.com,+34 984627036,2023-10-05
2185,Haroldo Cid,False,Consumidor Final,U-57036977,Sevilla,haroldo.cid@hotmail.com,+34 976187496,2020-10-15
2550,Ángel Cózar Baeza,False,Consumidor Final,M 70734656,Valencia (VLC),ángel.cózar.baeza@hotmail.com,+34873843753,2022-12-21
3340,comercializadora espinosa y asociados s.coop.,True,Taller/Pequeña Empresa,g19736503,ALICANTE,comercializadora.esp@hotmail.com,+34 820 47 62 12,2024-07-24
2915,cabañas & asociados s.a.,True,Taller/Pequeña Empresa,S27673668,Castellón,cabañas.&.asociados.@gmail.com,+34 972131753,2024-08-26
3005,Servicios Montoya S.A.,True,Taller/Pequeña Empresa,d19089333,Alicante,servicios.montoya.s.@outlook.es,+34923164693,2025-06-25
3706,COMERCIALIZADORA LUJÁN S.COOP.,True,Distribuidor Mediano,M 63073432,Castellon,comercializadora.luj@outlook.es,+34882 984 746,2020-07-11
2530,Supermercados Bayo S.Com.,True,Taller/Pequeña Empresa,D-11483935,Valencia (VLC),supermercados.bayo.s@hotmail.com,+34811413193,2022-07-22
2410,Hnos Correa S.L.,True,Distribuidor Mediano,L71842562,valencia,hnos.correa.s.l.@gmail.com,+34 821 53 12 34,2025-08-28
2476,Goyo Cortes Antúnez,False,Consumidor Final,P92371735,SEVILLA,goyo.cortes.antúnez@gmail.com,+34921 291 876,2025-09-02
3889,Ciriaco Francisco Iniesta,False,Consumidor Final,d50239060,Bizkaia,ciriaco.francisco.in@empresa.es,,2024-04-03
2797,comercializadora revilla & asociados s.a.,True,Distribuidor Mediano,P 94599602,Zaragoza,comercializadora.rev@empresa.es,+34826 97 53 58,2025-07-06
1083,Talleres Jara & Asociados S.L.N.E,True,Distribuidor Mediano,F 42117961,Castellon,talleres.jara.&.asoc@gmail.com,,2023-03-05
3864,Alegria y Mur S.Coop.,True,Taller/Pequeña Empresa,U 26708168,Malaga,alegria.y.mur.s.coop@hotmail.com,+34 878423221,2020-07-14
3700,saldaña y asociados s.c.p,True,Taller/Pequeña Empresa,G83843003,Alacant,saldaña.y.asociados.@outlook.es,+34739 998 632,2021-12-25
1020,Restauración Abril S.L.U.,True,Taller/Pequeña Empresa,N 18135295,ZARAGOZA,restauración.abril.s@gmail,+34 884746872,2021-08-03
3599,Despacho del Sur S.L.,True,Distribuidor Mediano,D 20394529,Málaga,despacho.del.sur.s.l@hotmail.com,+34 943871413,2022-01-26
2627,CONSTRUCCIÓN HERVÁS S.COM.,True,Taller/Pequeña Empresa,J-79241678,valencia,construcción.hervás.@outlook.es,+34 872 028 165,2025-08-05
3157,Clarisa Báez Torralba S.L.L.,True,Taller/Pequeña Empresa,Q87466401,Murcia,clarisa.báez.torralb@outlook.es,+34 826 386 015,2025-01-09
3184,INVERSIONES UDSH S.COOP.,True,Taller/Pequeña Empresa,a43430634,Malaga,inversiones.udsh.s.c@empresa.es,,2021-08-13
2405,Construcción Manzano & Asociados S.A.T.,True,Taller/Pequeña Empresa,k12578612,Bilbao,construcción.manzano@empresa.es,+34 986 75 09 26,2021-08-13
3420,RESTAURACIÓN AVANZADAS S.L.N.E,True,Distribuidor Mediano,c68150952,Malaga,restauración.avanzad@outlook.es,+34 978947199,2020-08-02
2730,pons y asociados s.c.p,True,Taller/Pequeña Empresa,Q 84188311,Valencia,pons.y.asociados.s.c@gmail.com,+34 945 419 623,2022-03-15
2562,Teruel & Asociados S.L.L.,True,Taller/Pequeña Empresa,V 40799334,sevilla,teruel.&.asociados.s@outlook.es,+34826 47 24 63,2020-09-15
4627,Farmaceútica MC S.C.P S.L.,True,Taller/Pequeña Empresa,K-92059030,Comunidad de Madrid,farmaceútica.mc.s.c.@empresa.es,+34 979230342,2020-10-07
4262,Ale Somoza Gallardo S.Com.  ,True,Taller/Pequeña Empresa,N 55676146,Sevilla,ale.somoza.gallardo.@outlook.es,+34 960 741 059,2021-10-02
3419,Comercializadora Ibérica S.Com.,True,Taller/Pequeña Empresa,U-16511082,Bizkaia,comercializadora.ibé@gmail.com,+34806 62 29 01,2026-03-15
1973,Evelia Figuerola Escolano S.L.N.E,True,Distribuidor Mediano,d61639439,ALICANTE,evelia.figuerola.esc@empresa.es,+34712 164 871,2021-03-23
2710,FARMACEÚTICA QC S.L.N.E,True,Distribuidor Mediano,R 96680604,Alacant,farmaceútica.qc.s.l.@outlook.es,+34924 668 448,2024-08-30
4383,SOLUCIONES ROPERO S.A.,True,Taller/Pequeña Empresa,L 25519799,murcia,soluciones.ropero.s.@gmail.com,+34803507324,2024-10-22
3381,Juanita del Amaya,False,Consumidor Final,u87252876,MALAGA,juanita.del.amaya@outlook.es,+34 884207675,2020-12-17
1883,Fábrica Patiño S.A.,True,Distribuidor Mediano,P 80459205,VALENCIA,fábrica.patiño.s.a.@outlook.es,,2021-09-29
2098,Compañía OBPS S.A.,True,Taller/Pequeña Empresa,H41076043,Alicante,compañía.obps.s.a.@empresa.es,+34975 93 16 47,2023-02-03
1156,TALLERES ESPAÑOLAS S.C.P,True,Taller/Pequeña Empresa,M-19067690,Murcia,talleres.españolas.s@gmail.com,+34 881210469,2022-11-26
3761,Servicios Puente y asociados S.L.,True,Fabricante Grande,n55194108,BILBAO,servicios.puente.y.a@hotmail.com,+34880 23 37 00,2023-05-02
1886,DISTRIBUCIONES FUSTER Y ASOCIADOS S.COM.,True,Taller/Pequeña Empresa,r41511655,Bcn,distribuciones.fuste@gmail.com,,2023-01-23
4636,grupo posada s.com. S.L.,True,Taller/Pequeña Empresa,J70259175,Barna,grupo.posada.s.com.@outlook.es,+34 944 369 472,2023-05-31
4058,Hermanos Palmer S.A.,True,Distribuidor Mediano,s39315566,Barna,hermanos.palmer.s.a.@empresa.es,+34882 84 54 22,2025-09-03
2512,Sancho Martorell Valdés,False,Consumidor Final,N 12936591,Málaga,sancho.martorell.val,+34 944 98 73 13,2023-02-28
3995,Abraham del Toledo,False,Consumidor Final,H-47862613,madrid,abraham.del.toledo@gmail.com,,2024-07-28
4015,maricruz casanova elías s.com.,True,Taller/Pequeña Empresa,J 70362222,Malaga,maricruz.casanova.el@outlook.es,+34 800 193 064,2022-12-12
4502,Teresa Anaya Méndez,False,Consumidor Final,Q36040674,Murcia,teresa.anaya.méndez@hotmail.com,,2026-01-27
3353,Martina Echevarría-Aranda,False,Consumidor Final,U81696184,CASTELLON,martina.echevarría-a@empresa.es,+34849376669,2024-04-25
1737,Pelayo Duarte Infante,False,Consumidor Final,G-12753078,Castellón,pelayo.duarte.infant@outlook.es,+34 825956252,2024-02-25
2453,PIQUER Y MÁRMOL S.L.,True,Taller/Pequeña Empresa,N-697350,Comunidad Valenciana,piquer.y.mármol.s.l.gmail.com,+34800 012 482,2024-12-21
2505,manufacturas deav s.a.,True,Taller/Pequeña Empresa,G614418,Alicante,manufacturas.deav.s.@empresa.es,+34 807735104,2022-07-29
4526,FINANZAS GASZ S.COOP.,True,Distribuidor Mediano,p98284097,Bcn,finanzas.gasz.s.coop@hotmail.com,+34863200249,2023-01-02
4211,Cornejo & Asociados S.A.,True,Taller/Pequeña Empresa,K74308224,Alacant,cornejo.&.asociados.@hotmail.com,+34 872363140,2023-11-29
1458,Amador Escamilla Santiago S.Coop.,True,Distribuidor Mediano,D30937370,ALICANTE,amador.escamilla.san@gmail.com,+34 873 71 45 21,2021-01-08
3392,irma herranz roca s.a.,True,Taller/Pequeña Empresa,D39680536,MURCIA,irma.herranz.roca.s.@gmail.com,+34846 140 513,2025-07-13
2951,GRUPO HUGUET S.COM.,True,Distribuidor Mediano,N39208016,Comunidad Valenciana,grupo.huguet.s.com.@outlook.es,+34949 983 306,2023-04-11
1078,Grupo Vallés S.L.N.E,True,Taller/Pequeña Empresa,V87201917,ZARAGOZA,grupo.vallés.s.l.n.ehotmail.com,+34922 171 870,2024-08-26
4531,Hnos Toro S.L.N.E,True,Fabricante Grande,k73038907,Málaga,hnos.toro.s.l.n.e@gmail.com,+34974247925,2024-06-24
3525,Comercializadora Iberia S.Com.  ,True,Taller/Pequeña Empresa,C-16427033,Malaga,comercializadora.ibe@gmail.com,+34 976736772,2025-07-26
2056,restauración jaume s.com.,True,Taller/Pequeña Empresa,G63714593,ALICANTE,restauración.jaume.s@hotmail.com,+34 822 78 51 38,2022-08-15
1906,Odalis Otilia Quiroga Pou,False,Consumidor Final,N83552661,Bizkaia,odalis.otilia.quirog@empresa.es,+34 944 134 732,2025-01-06
3535,Ildefonso Cárdenas Mascaró,False,Consumidor Final,R-234607,Bizkaia,ildefonso.cárdenas.m@empresa.es,+34 975 36 50 03,2021-04-27
3688,Hnos Machado S.A.,True,Taller/Pequeña Empresa,C40202191,Bizkaia,hnos.machado.s.a.@empresa.es,+34877 368 957,2023-12-06
4265,Galán y Palau S.Com.,True,Distribuidor Mediano,B-40302080,MADRID,galán.y.palau.s.com.@empresa.es,+34975 60 75 12,2020-12-30
1380,Banco TZFB S.L.,True,Distribuidor Mediano,L-60012498,SEVILLA,banco.tzfb.s.l.@gmail.com,+34807277038,2022-02-21
1947,Coral Ordóñez,False,Consumidor Final,E-95158087,Bizkaia,coral.ordóñez@gmail.com,+34957 430 003,2023-07-27
3284,Silva y Dalmau S.L.,True,Distribuidor Mediano,h88054460,Castellón,silva.y.dalmau.s.l.@gmail.com,,2020-07-18
4237,Trinidad Cámara,False,Consumidor Final,H 12585103,ALICANTE,trinidad.cámara@hotmail.com,+34 971 725 320,2024-01-18
3891,Farmaceútica Carrasco & Asociados S.L.N.E,True,Taller/Pequeña Empresa,W40962820,MURCIA,farmaceútica.carrasc@outlook.es,+34 879 781 704,2023-09-18
1715,Iker Rios,False,Consumidor Final,K 94328498,Comunidad de Madrid,iker.rios@gmail.com,+34874778052,2023-10-26
4053,Logística Iberia S.A.T.,True,Taller/Pequeña Empresa,E23149169,murcia,logística.iberia.s.a@hotmail.com,+34826 828 936,2024-03-23
1686,Soluciones Sanchez y asociados S.A.,True,Taller/Pequeña Empresa,G 72548391,MALAGA,soluciones.sanchez.y,+34 872519036,2026-01-02
4105,Banca Privada BIS S.L.L.,True,Taller/Pequeña Empresa,Q56261694,Malaga,banca.privada.bis.s.@empresa.es,+34 926 39 60 16,2020-11-04
2293,Tecnologías Cruz & Asociados S.A.T.,True,Taller/Pequeña Empresa,E-35346665,Alacant,tecnologías.cruz.&.a@hotmail.com,+34 984983065,2020-10-09
1305,Narcisa Perelló,False,Consumidor Final,V21395409,Alacant,narcisa.perelló@empresa.es,+34 887417154,2024-03-07
1209,Compañía XX S.L.,True,Distribuidor Mediano,Q-17467311,BARCELONA,compañía.xx.s.l.@outlook.es,+34 826 21 26 78,2023-09-08
2143,Restauración Calleja S.L.L.,True,Taller/Pequeña Empresa,N-27106450,BARCELONA,restauración.calleja@hotmail.com,+34 900 991 537,2025-03-31
4515,Mena y Agudo S.L.U. S.L.,True,Taller/Pequeña Empresa,m97577092,madrid,mena.y.agudo.s.l.u.@empresa.es,+34979 01 16 86,2024-04-05
4607,Farmaceútica Española S.C.P,True,Taller/Pequeña Empresa,W14044767,Málaga,farmaceútica.español@outlook.es,+34977 032 043,2024-03-14
3167,Quirós y asociados S.A.,True,Distribuidor Mediano,Q56230062,sevilla,quirós.y.asociados.s@gmail.com,+34 942070014,2025-06-08
1885,Talleres Valcárcel y asociados S.Coop.,True,Distribuidor Mediano,Q64867187,Alicante,talleres.valcárcel.y@empresa.es,+34 945342346,2021-02-02
2929,Alimentación Botella S.L.L.,True,Distribuidor Mediano,L 84464701,ALICANTE,alimentación.botella@empresa.es,+34848 23 41 49,2023-10-18
3230,Tecnologías Españolas S.Com.,True,Taller/Pequeña Empresa,U86321420,Málaga,tecnologías.española@gmail.com,+34 827586686,2021-02-22
1917,Salomón Mariño Alcántara,False,Consumidor Final,K 77934076,BILBAO,salomón.mariño.alcán,+34 973 03 49 10,2023-04-22
3815,Ojeda y Parejo S.L.  ,True,Taller/Pequeña Empresa,u35685863,MURCIA,ojeda.y.parejo.s.l.@gmail.com,+34 742 506 668,2022-10-29
3250,SUAREZ Y BOU S.L.L.,True,Distribuidor Mediano,f27775673,Málaga,suarez.y.bou.s.l.l.@outlook.es,+34942 386 643,2025-03-02
1191,Guillermo Herrero Jara,False,Consumidor Final,L-60576565,Bilbao,guillermo.herrero.ja@outlook.es,+34873517518,2024-08-30
4061,Suministros Ibéricos S.Com.,True,Distribuidor Mediano,D32989289,CASTELLON,suministros.ibéricos@outlook.es,+34926905041,2023-04-28
3654,Suministros Cerdá S.Com.,True,Taller/Pequeña Empresa,D12418315,Murcia,suministros.cerdá.s.@empresa.es,+34924 434 759,2021-02-15
2265,Almansa y Zapata S.L.N.E,True,Distribuidor Mediano,V-69946046,Bizkaia,almansa.y.zapata.s.l@empresa.es,,2022-08-13
1483,Encarnita Pagès Miguel S.Com.,True,Taller/Pequeña Empresa,w46525224,Alicante,encarnita.pagès.migu@empresa.es,+34872817921,2025-03-03
3739,Logística del Mediterráneo S.Coop.,True,Distribuidor Mediano,d28265078,Alacant,logística.del.medite@empresa.es,+34 842 772 871,2026-03-27
1915,Inversiones Farré & Asociados S.Coop.,True,Taller/Pequeña Empresa,D-97469782,ZARAGOZA,inversiones.farré.&.@gmail.com,+34924 916 795,2022-02-26
4146,Dafne Vara Sedano,False,Consumidor Final,J46914230,BILBAO,dafne.vara.sedano@gmail.com,+34962 157 740,2024-09-30
1277,Consultoría Zorrilla S.L.L.,True,Taller/Pequeña Empresa,v27528063,Zaragoza,consultoría.zorrilla@hotmail.com,+34 821 56 91 54,2022-05-09
1988,Manolo Bárcena Gilabert S.A.,True,Distribuidor Mediano,N38435937,Zaragoza,manolo.bárcena.gilab@empresa.es,+34 888 675 361,2021-07-06
2245,Toni Solana Revilla S.A.,True,Taller/Pequeña Empresa,l99152055,ALICANTE,toni.solana.revilla.@empresa.es,+34 719014473,2025-02-09
1571,Familia Casals S.L.N.E,True,Taller/Pequeña Empresa,V-72504573,Sevilla,familia.casals.s.l.n@gmail.com,+34 874 932 501,2021-05-02
2435,CONSTRUCCIÓN BERMUDEZ S.COOP.,True,Fabricante Grande,P96434643,Zaragoza,construcción.bermude@hotmail.com,+34 661 363 852,2023-03-10
1993,Comercial KBZR S.Com.  ,True,Taller/Pequeña Empresa,S-63436961,Sevilla,comercial.kbzr.s.com,+34 878 425 563,2023-09-05
3066,Comercializadora Garcia y asociados S.L.,True,Distribuidor Mediano,M-90052851,sevilla,comercializadora.gar@gmail.com,+34 719 619 797,2025-06-27
3845,José Mari Aguilar Pont S.Com.,True,Taller/Pequeña Empresa,p56845230,CASTELLON,josé.mari.aguilar.po@empresa.es,+34820 262 030,2026-03-20
1585,Familia Castellanos S.L.L.,True,Distribuidor Mediano,C-28223512,Barcelona,familia.castellanos.@outlook.es,+34925 905 616,2022-06-25
2349,Hotel OR S.Coop.,True,Fabricante Grande,e67825027,CASTELLON,hotel.or.s.coop.@empresa.es,,2023-08-11
2007,Espiridión Zabala Fuente,False,Consumidor Final,a38386094,valencia,espiridión.zabala.fu@hotmail.com,+34 938 94 77 35,2025-10-29
1674,Restauración Ortega & Asociados S.Coop.,True,Taller/Pequeña Empresa,F-57271923,Valencia,restauración.ortega.@gmail.com,+34 983 402 891,2022-03-24
1447,Restauración Andreu y asociados S.A.T.,True,Taller/Pequeña Empresa,C 21830043,Zaragoza,restauración.andreu.@empresa.es,+34 924621689,2025-07-07
3078,Humberto Corominas Gutiérrez,False,Consumidor Final,H 83226213,MURCIA,humberto.corominas.g@hotmail.com,+34842723717,2024-02-02
