cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta,nif_valido,email_valido,telefono_valido
3525,Comercializadora Iberia S.Com.,True,Taller/Pequeña Empresa,C16427033,Málaga,comercializadora.ibe@gmail.com,+34 976736772,2025-07-26,Válido,Válido,Válido
2056,Restauración Jaume S.Com.,True,Taller/Pequeña Empresa,G63714593,Alicante,restauración.jaume.s@hotmail.com,+34 822 78 51 38,2022-08-15,Válido,Válido,Válido
1906,Odalis Otilia Quiroga Pou,False,Consumidor Final,N83552661,Bizkaia,odalis.otilia.quirog@empresa.es,+34 944 134 732,2025-01-06,Válido,Válido,Válido
3535,Ildefonso Cárdenas Mascaró,False,Consumidor Final,R234607,Bizkaia,ildefonso.cárdenas.m@empresa.es,+34 975 36 50 03,2021-04-27,Revisar,Válido,Válido
3688,Hnos Machado S.A.,True,Taller/Pequeña Empresa,C40202191,Bizkaia,hnos.machado.s.a.@empresa.es,+34877 368 957,2023-12-06,Válido,Válido,Válido
4265,Galán Y Palau S.Com.,True,Distribuidor Mediano,B40302080,Madrid,galán.y.palau.s.com.@empresa.es,+34975 60 75 12,2020-12-30,Válido,Válido,Válido
1380,Banco Tzfb S.L.,True,Distribuidor Mediano,L60012498,Sevilla,banco.tzfb.s.l.@gmail.com,+34807277038,2022-02-21,Válido,Válido,Válido
1947,Coral Ordóñez,False,Consumidor Final,E95158087,Bizkaia,coral.ordóñez@gmail.com,+34957 430 003,2023-07-27,Válido,Válido,Válido
3284,Silva Y Dalmau S.L.,True,Distribuidor Mediano,H88054460,Castellón,silva.y.dalmau.s.l.@gmail.com,,2020-07-18,Válido,Válido,Revisar
4237,Trinidad Cámara,False,Consumidor Final,H12585103,Alicante,trinidad.cámara@hotmail.com,+34 971 725 320,2024-01-18,Válido,Válido,Válido
3891,Farmaceútica Carrasco & Asociados S.L.N.E,True,Taller/Pequeña Empresa,W40962820,Murcia,farmaceútica.carrasc@outlook.es,+34 879 781 704,2023-09-18,Válido,Válido,Válido
1715,Iker Rios,False,Consumidor Final,K94328498,Madrid,iker.rios@gmail.com,+34874778052,2023-10-26,Válido,Válido,Válido
4053,Logística Iberia S.A.T.,True,Taller/Pequeña Empresa,E23149169,Murcia,logística.iberia.s.a@hotmail.com,+34826 828 936,2024-03-23,Válido,Válido,Válido
1686,Soluciones Sanchez Y Asociados S.A.,True,Taller/Pequeña Empresa,G72548391,Málaga,soluciones.sanchez.y,+34 872519036,2026-01-02,Válido,Revisar,Válido
4105,Banca Privada Bis S.L.L.,True,Taller/Pequeña Empresa,Q56261694,Málaga,banca.privada.bis.s.@empresa.es,+34 926 39 60 16,2020-11-04,Válido,Válido,Válido
2293,Tecnologías Cruz & Asociados S.A.T.,True,Taller/Pequeña Empresa,E35346665,Alicante,tecnologías.cruz.&.a@hotmail.com,+34 984983065,2020-10-09,Válido,Válido,Válido
1305,Narcisa Perelló,False,Consumidor Final,V21395409,Alicante,narcisa.perelló@empresa.es,+34 887417154,2024-03-07,Válido,Válido,Válido
1209,Compañía Xx S.L.,True,Distribuidor Mediano,Q17467311,Barcelona,compañía.xx.s.l.@outlook.es,+34 826 21 26 78,2023-09-08,Válido,Válido,Válido
2143,Restauración Calleja S.L.L.,True,Taller/Pequeña Empresa,N27106450,Barcelona,restauración.calleja@hotmail.com,+34 900 991 537,2025-03-31,Válido,Válido,Válido
4515,Mena Y Agudo S.L.U. S.L.,True,Taller/Pequeña Empresa,M97577092,Madrid,mena.y.agudo.s.l.u.@empresa.es,+34979 01 16 86,2024-04-05,Válido,Válido,Válido
4607,Farmaceútica Española S.C.P,True,Taller/Pequeña Empresa,W14044767,Málaga,farmaceútica.español@outlook.es,+34977 032 043,2024-03-14,Válido,Válido,Válido
3167,Quirós Y Asociados S.A.,True,Distribuidor Mediano,Q56230062,Sevilla,quirós.y.asociados.s@gmail.com,+34 942070014,2025-06-08,Válido,Válido,Válido
1885,Talleres Valcárcel Y Asociados S.Coop.,True,Distribuidor Mediano,Q64867187,Alicante,talleres.valcárcel.y@empresa.es,+34 945342346,2021-02-02,Válido,Válido,Válido
2929,Alimentación Botella S.L.L.,True,Distribuidor Mediano,L84464701,Alicante,alimentación.botella@empresa.es,+34848 23 41 49,2023-10-18,Válido,Válido,Válido
3230,Tecnologías Españolas S.Com.,True,Taller/Pequeña Empresa,U86321420,Málaga,tecnologías.española@gmail.com,+34 827586686,2021-02-22,Válido,Válido,Válido
1917,Salomón Mariño Alcántara,False,Consumidor Final,K77934076,Bilbao,salomón.mariño.alcán,+34 973 03 49 10,2023-04-22,Válido,Revisar,Válido
3815,Ojeda Y Parejo S.L.,True,Taller/Pequeña Empresa,U35685863,Murcia,ojeda.y.parejo.s.l.@gmail.com,+34 742 506 668,2022-10-29,Válido,Válido,Válido
3250,Suarez Y Bou S.L.L.,True,Distribuidor Mediano,F27775673,Málaga,suarez.y.bou.s.l.l.@outlook.es,+34942 386 643,2025-03-02,Válido,Válido,Válido
1191,Guillermo Herrero Jara,False,Consumidor Final,L60576565,Bilbao,guillermo.herrero.ja@outlook.es,+34873517518,2024-08-30,Válido,Válido,Válido
4061,Suministros Ibéricos S.Com.,True,Distribuidor Mediano,D32989289,Castellón,suministros.ibéricos@outlook.es,+34926905041,2023-04-28,Válido,Válido,Válido
3654,Suministros Cerdá S.Com.,True,Taller/Pequeña Empresa,D12418315,Murcia,suministros.cerdá.s.@empresa.es,+34924 434 759,2021-02-15,Válido,Válido,Válido
2265,Almansa Y Zapata S.L.N.E,True,Distribuidor Mediano,V69946046,Bizkaia,almansa.y.zapata.s.l@empresa.es,,2022-08-13,Válido,Válido,Revisar
1483,Encarnita Pagès Miguel S.Com.,True,Taller/Pequeña Empresa,W46525224,Alicante,encarnita.pagès.migu@empresa.es,+34872817921,2025-03-03,Válido,Válido,Válido
3739,Logística Del Mediterráneo S.Coop.,True,Distribuidor Mediano,D28265078,Alicante,logística.del.medite@empresa.es,+34 842 772 871,2026-03-27,Válido,Válido,Válido
1915,Inversiones Farré & Asociados S.Coop.,True,Taller/Pequeña Empresa,D97469782,Zaragoza,inversiones.farré.&.@gmail.com,+34924 916 795,2022-02-26,Válido,Válido,Válido
4146,Dafne Vara Sedano,False,Consumidor Final,J46914230,Bilbao,dafne.vara.sedano@gmail.com,+34962 157 740,2024-09-30,Válido,Válido,Válido
1277,Consultoría Zorrilla S.L.L.,True,Taller/Pequeña Empresa,V27528063,Zaragoza,consultoría.zorrilla@hotmail.com,+34 821 56 91 54,2022-05-09,Válido,Válido,Válido
1988,Manolo Bárcena Gilabert S.A.,True,Distribuidor Mediano,N38435937,Zaragoza,manolo.bárcena.gilab@empresa.es,+34 888 675 361,2021-07-06,Válido,Válido,Válido
2245,Toni Solana Revilla S.A.,True,Taller/Pequeña Empresa,L99152055,Alicante,toni.solana.revilla.@empresa.es,+34 719014473,2025-02-09,Válido,Válido,Válido
1571,Familia Casals S.L.N.E,True,Taller/Pequeña Empresa,V72504573,Sevilla,familia.casals.s.l.n@gmail.com,+34 874 932 501,2021-05-02,Válido,Válido,Válido
2435,Construcción Bermudez S.Coop.,True,Fabricante Grande,P96434643,Zaragoza,construcción.bermude@hotmail.com,+34 661 363 852,2023-03-10,Válido,Válido,Válido
1993,Comercial Kbzr S.Com.,True,Taller/Pequeña Empresa,S63436961,Sevilla,comercial.kbzr.s.com,+34 878 425 563,2023-09-05,Válido,Revisar,Válido
3066,Comercializadora Garcia Y Asociados S.L.,True,Distribuidor Mediano,M90052851,Sevilla,comercializadora.gar@gmail.com,+34 719 619 797,2025-06-27,Válido,Válido,Válido
3845,José Mari Aguilar Pont S.Com.,True,Taller/Pequeña Empresa,P56845230,Castellón,josé.mari.aguilar.po@empresa.es,+34820 262 030,2026-03-20,Válido,Válido,Válido
1585,Familia Castellanos S.L.L.,True,Distribuidor Mediano,C28223512,Barcelona,familia.castellanos.@outlook.es,+34925 905 616,2022-06-25,Válido,Válido,Válido
2349,Hotel Or S.Coop.,True,Fabricante Grande,E67825027,Castellón,hotel.or.s.coop.@empresa.es,,2023-08-11,Válido,Válido,Revisar
2007,Espiridión Zabala Fuente,False,Consumidor Final,A38386094,Valencia,espiridión.zabala.fu@hotmail.com,+34 938 94 77 35,2025-10-29,Válido,Válido,Válido
1674,Restauración Ortega & Asociados S.Coop.,True,Taller/Pequeña Empresa,F57271923,Valencia,restauración.ortega.@gmail.com,+34 983 402 891,2022-03-24,Válido,Válido,Válido
1447,Restauración Andreu Y Asociados S.A.T.,True,Taller/Pequeña Empresa,C21830043,Zaragoza,restauración.andreu.@empresa.es,+34 924621689,2025-07-07,Válido,Válido,Válido
3078,Humberto Corominas Gutiérrez,False,Consumidor Final,H83226213,Murcia,humberto.corominas.g@hotmail.com,+34842723717,2024-02-02,Válido,Válido,Válido
3742,Macías & Asociados S.Coop.,True,Distribuidor Mediano,E46339605,Castellón,macías.&.asociados.s@empresa.es,+34924 25 25 20,2025-12-01,Válido,Válido,Válido
3886,Desarrollo Carrillo S.Coop.,True,Taller/Pequeña Empresa,V16202184,Bilbao,desarrollo.carrillo.@outlook.es,+34 875868278,2025-01-15,Válido,Válido,Válido
3713,Olmedo Y Ramírez S.A.,True,Taller/Pequeña Empresa,R45155901,Barcelona,olmedo.y.ramírez.s.a@hotmail.com,+34820 56 86 22,2024-07-12,Válido,Válido,Válido
2690,Loreto Gil Yuste S.Coop.,True,Distribuidor Mediano,U33785610,Zaragoza,loreto.gil.yuste.s.c@outlook.es,+34 885 132 109,2023-01-22,Válido,Válido,Válido
4007,Suministros Avanzadas S.Coop.,True,Fabricante Grande,H91105461,Zaragoza,suministros.avanzada@gmail.com,+34820 949 081,2024-04-03,Válido,Válido,Válido
2247,Hermanos Pascual S.A.,True,Fabricante Grande,P87867465,Bilbao,hermanos.pascual.s.a@outlook.es,+34928778255,2024-09-03,Válido,Válido,Válido
2985,Industrias Bustos Y Asociados S.A.D,True,Distribuidor Mediano,S48920575,Zaragoza,industrias.bustos.y.@outlook.es,,2023-07-14,Válido,Válido,Revisar
1294,Instalaciones Ttni S.Coop.,True,Distribuidor Mediano,F44795538,Madrid,instalaciones.ttni.s@empresa.es,+34976024629,2023-12-31,Válido,Válido,Válido
2547,Familia Bermúdez S.A.,True,Taller/Pequeña Empresa,A92458452,Madrid,familia.bermúdez.s.a,+34 826 158 488,2024-03-04,Válido,Revisar,Válido
3012,Toni Cervantes Ferrándiz,False,Consumidor Final,R30681094,Sevilla,toni.cervantes.ferrá@hotmail.com,+34822 714 619,2023-10-15,Válido,Válido,Válido
1588,Pina Y Asociados S.Com.,True,Distribuidor Mediano,E20745888,Valencia,pina.y.asociados.s.c@outlook.es,+34825713578,2025-03-01,Válido,Válido,Válido
3798,Arsenio Viana-Cueto,False,Consumidor Final,R25962162,Málaga,arsenio.viana-cueto@hotmail.com,+34981179477,2023-10-26,Válido,Válido,Válido
1425,Transportes Española S.Coop.,True,Taller/Pequeña Empresa,E73364719,Málaga,transportes.española@outlook.es,+34 815 86 50 94,2023-07-16,Válido,Válido,Válido
2054,Pedro Morata Giner,False,Consumidor Final,R352218,Valencia,pedro.morata.giner@hotmail.com,+34819 49 79 69,2022-05-22,Revisar,Válido,Válido
4027,Inmobiliaria Camino & Asociados S.L.,True,Taller/Pequeña Empresa,V88606838,Alicante,inmobiliaria.camino.@outlook.es,+34820 042 797,2021-12-29,Válido,Válido,Válido
1556,Finanzas Alsina & Asociados S.Coop.,True,Distribuidor Mediano,G95564277,Alicante,finanzas.alsina.&.as@empresa.es,+34 972 186 375,2023-12-19,Válido,Válido,Válido
3453,Torre Y Asociados S.L.L.,True,Taller/Pequeña Empresa,K78770227,Alicante,torre.y.asociados.s.@outlook.es,+34927816602,2025-01-09,Válido,Válido,Válido
4225,Áurea Tovar Salom,False,Consumidor Final,J66517961,Alicante,áurea.tovar.salom@outlook.es,+34813 784 679,2023-04-30,Válido,Válido,Válido
4222,Suministros Salas S.A.U,True,Distribuidor Mediano,G25108848,Sevilla,suministros.salas.s.@outlook.es,+34712209941,2023-04-11,Válido,Válido,Válido
3473,Consultoría Xc S.L.N.E,True,Taller/Pequeña Empresa,W50081515,Madrid,consultoría.xc.s.l.n@gmail.com,+34703 08 76 47,2025-09-19,Válido,Válido,Válido
2193,Sainz & Asociados S.Com.,True,Taller/Pequeña Empresa,F56731994,Murcia,sainz.&.asociados.s.@hotmail.com,+34 727 95 51 51,2021-07-08,Válido,Válido,Válido
2716,Montes Y Juliá S.Coop.,True,Distribuidor Mediano,D963438,Murcia,montes.y.juliá.s.coo@gmail.com,+34 942330833,2026-02-09,Revisar,Válido,Válido
3480,Cabo & Asociados S.Com.,True,Taller/Pequeña Empresa,P40714379,Barcelona,cabo.&.asociados.s.c@outlook.es,,2023-08-19,Válido,Válido,Revisar
4281,Comercializadora Angulo S.Coop.,True,Distribuidor Mediano,M66452768,Sevilla,comercializadora.ang@gmail.com,+34947 76 77 77,2021-11-17,Válido,Válido,Válido
3245,Pastor Y Ferrández S.L.,True,Taller/Pequeña Empresa,N43056454,Alicante,pastor.y.ferrández.s@outlook.es,+34 873221914,2021-11-25,Válido,Válido,Válido
2285,Instalaciones Ropero & Asociados S.A.T.,True,Taller/Pequeña Empresa,H72857705,Sevilla,instalaciones.ropero@hotmail.com,+34884 853 208,2023-11-09,Válido,Válido,Válido
4258,Esperanza Prats Pintor S.Coop.,True,Taller/Pequeña Empresa,H16260337,Murcia,esperanza.prats.pint@gmail.com,+34 973842001,2022-02-21,Válido,Válido,Válido
3302,Porfirio Peláez Sala S.Com.,True,Taller/Pequeña Empresa,M47886575,Alicante,porfirio.peláez.sala@outlook.es,+34869 911 549,2020-08-20,Válido,Válido,Válido
3913,Norberto Zamora-Puig,False,Consumidor Final,V37275395,Bilbao,norberto.zamora-puig@hotmail.com,,2022-04-23,Válido,Válido,Revisar
3087,Despacho Ponce S.Coop.,True,Taller/Pequeña Empresa,G53850908,Sevilla,despacho.ponce.s.coo@empresa.es,+34 878 34 86 49,2025-09-07,Válido,Válido,Válido
2889,Amaya Griselda Andrés Lago,False,Consumidor Final,D760770,Málaga,amaya.griselda.andré@empresa.es,+34 984869320,2024-06-27,Revisar,Válido,Válido
2591,Danilo Santiago Chico Vélez,False,Consumidor Final,P11846825,Málaga,danilo.santiago.chic@hotmail.com,+34975 69 89 36,2022-06-24,Válido,Válido,Válido
4210,Familia Pol S.A.T.,True,Distribuidor Mediano,R19288498,Alicante,familia.pol.s.a.t.@gmail.com,+34981 520 023,2023-10-31,Válido,Válido,Válido
3186,Juan Pablo Luján Espinosa,False,Consumidor Final,M12454378,Málaga,juan.pablo.luján.esp@gmail.com,+34 880 242 348,2020-07-11,Válido,Válido,Válido
3978,Industrias Qs S.Com.,True,Taller/Pequeña Empresa,A66701381,Málaga,industrias.qs.s.com.gmail.com,+34988143229,2023-05-18,Válido,Revisar,Válido
2137,Amigó Y Garzón S.Coop.,True,Taller/Pequeña Empresa,H58582114,Castellón,amigó.y.garzón.s.coo@hotmail.com,+34 735 146 074,2022-07-24,Válido,Válido,Válido
4251,Industrias Atienza S.Com.,True,Distribuidor Mediano,H77758116,Castellón,industrias.atienza.s@outlook.es,+34 975 82 45 31,2020-08-23,Válido,Válido,Válido
4420,Agullo Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,N15232080,Valencia,agullo.y.asociados.s@gmail.com ,+34 900 27 29 90,2024-06-13,Válido,Válido,Válido
4439,Diana Adelia Alcaraz Vázquez,False,Consumidor Final,F68403702,Sevilla,diana.adelia.alcaraz@outlook.es,+34 725 889 905,2025-05-26,Válido,Válido,Válido
2711,Industrias Torralba S.C.P,True,Distribuidor Mediano,H451257,Bilbao,industrias.torralba.@empresa.es,+34 871 791 212,2020-12-25,Revisar,Válido,Válido
4008,Familia Ferrándiz S.L.U.,True,Taller/Pequeña Empresa,V772914,Zaragoza,familia.ferrándiz.s.@gmail.com,+34 981628058,2023-02-25,Revisar,Válido,Válido
1453,Ramona Alcolea Lerma,False,Consumidor Final,S25704681,Bilbao,ramona.alcolea.lerma@hotmail.com,+34 947 33 31 27,2025-06-25,Válido,Válido,Válido
1913,Palomares Y Fábregas S.L.,True,Taller/Pequeña Empresa,F89574873,Málaga,palomares.y.fábregas@outlook.es,+34 872 614 878,2021-07-03,Válido,Válido,Válido
3447,Sotelo Y Ugarte S.A.,True,Distribuidor Mediano,G98342130,Murcia,sotelo.y.ugarte.s.a.@hotmail.com,+34 947 922 094,2024-11-29,Válido,Válido,Válido
2199,Ricardo Pont Araujo S.L.,True,Distribuidor Mediano,L18365183,Madrid,ricardo.pont.araujo.@hotmail.com,,2022-01-19,Válido,Válido,Revisar
2274,Transportes Benavides Y Asociados S.Coop.,True,Taller/Pequeña Empresa,G41112045,Sevilla,transportes.benavide@hotmail.com,+34 948181205,2022-02-03,Válido,Válido,Válido
1037,Suministros Internacionales S.Coop.,True,Distribuidor Mediano,M71780854,Barcelona,suministros.internac@empresa.es,+34 971 38 72 14,2023-06-18,Válido,Válido,Válido
1974,Hnos Amador S.L.,True,Fabricante Grande,M25884798,Barcelona,hnos.amador.s.l.@gmail.com,+34 821 28 86 65,2021-03-25,Válido,Válido,Válido
1983,Comercializadora Internacionales S.A.,True,Distribuidor Mediano,M67003442,Valencia,comercializadora.int@gmail.com,+34 923478150,2022-12-28,Válido,Válido,Válido
3440,Minería Rebollo S.Com.,True,Taller/Pequeña Empresa,C63498338,Zaragoza,minería.rebollo.s.co@empresa.es,+34 846850215,2026-01-27,Válido,Válido,Válido
2418,Manufacturas Calderon S.Com.,True,Taller/Pequeña Empresa,V18842104,Barcelona,manufacturas.caldero@hotmail.com,+34 981 49 93 23,2021-02-13,Válido,Válido,Válido
2560,Promociones Española S.Coop.,True,Taller/Pequeña Empresa,Q15291565,Bizkaia,promociones.española@outlook.es,+34 876 781 053,2024-03-13,Válido,Válido,Válido
1039,Talleres Udl S.Com.,True,Taller/Pequeña Empresa,D15134794,Valencia,talleres.udl.s.com.@hotmail.com,+34 945320163,2021-07-05,Válido,Válido,Válido
2486,Transportes Solana Y Asociados S.Com.,True,Taller/Pequeña Empresa,A81205095,Sevilla,transportes.solana.y@empresa.es ,+34874 58 52 38,2022-10-07,Válido,Válido,Válido
4231,Tecnologías Loxp S.L.,True,Taller/Pequeña Empresa,R41067928,Bilbao,tecnologías.loxp.s.l@gmail.com,+34974 064 857,2023-10-04,Válido,Válido,Válido
1169,Ochoa Y Coll S.C.P,True,Taller/Pequeña Empresa,H78284040,Castellón,ochoa.y.coll.s.c.p@empresa.es,+34 888 157 473,2021-08-29,Válido,Válido,Válido
2355,Patricio Rivera Jara,False,Consumidor Final,L20947925,Castellón,patricio.rivera.jara@gmail.com,+34980 01 69 34,2024-06-21,Válido,Válido,Válido
3178,Lucio Castells Arce S.A.,True,Taller/Pequeña Empresa,C47052406,Zaragoza,lucio.castells.arce.@outlook.es,+34 983 893 063,2024-11-04,Válido,Válido,Válido
4270,Manrique Y Asociados S.Coop.,True,Taller/Pequeña Empresa,F63720221,Alicante,manrique.y.asociados@outlook.es,+34806175227,2023-11-19,Válido,Válido,Válido
3396,Minería Española S.Coop.,True,Distribuidor Mediano,K94580589,Valencia,minería.española.s.c@gmail.com,+34 946 64 77 41,2021-09-01,Válido,Válido,Válido
3407,Despacho Wsf S.Com.,True,Distribuidor Mediano,U96296633,Bizkaia,despacho.wsf.s.com.@gmail.com,+34 807 64 19 10,2022-11-28,Válido,Válido,Válido
2640,Finanzas Arana & Asociados S.A.,True,Taller/Pequeña Empresa,K17720663,Málaga,finanzas.arana.&.aso@empresa.es,,2024-07-23,Válido,Válido,Revisar
2290,Salamanca Y Fuertes S.Com.,True,Taller/Pequeña Empresa,C54349489,Zaragoza,salamanca.y.fuertes.@hotmail.com,+34 822962633,2022-04-21,Válido,Válido,Válido
2380,Compañía Internacionales S.Coop.,True,Distribuidor Mediano,G94183188,Valencia,compañía.internacion@outlook.es,+34824 44 58 22,2020-10-01,Válido,Válido,Válido
2933,Farmaceútica Globales S.A.,True,Taller/Pequeña Empresa,H14661983,Valencia,farmaceútica.globale@gmail.com,+34 975 119 360,2024-06-29,Válido,Válido,Válido
1579,León Llano Páez S.Com.,True,Taller/Pequeña Empresa,A87949346,Sevilla,león.llano.páez.s.co,+34 946 784 271,2021-03-14,Válido,Revisar,Válido
3030,Dalila Ballester Montaña S.L.,True,Distribuidor Mediano,D55586036,Barcelona,dalila.ballester.mon@empresa.es,,2021-03-16,Válido,Válido,Revisar
1892,Humberto Carreras-Casanova,False,Consumidor Final,M20921193,Murcia,humberto.carreras-ca@outlook.es,+34 973295963,2023-10-24,Válido,Válido,Válido
1780,Talleres Tgxa S.A.,True,Taller/Pequeña Empresa,U26418573,Valencia,talleres.tgxa.s.a.@gmail.com,+34837830999,2023-04-03,Válido,Válido,Válido
1159,Lucho Aguiló Campos S.Com.,True,Taller/Pequeña Empresa,G96825515,Castellón,lucho.aguiló.campos.@hotmail.com,+34 884 565 060,2023-10-11,Válido,Válido,Válido
1002,Alimentación Cuervo Y Asociados S.Com.,True,Taller/Pequeña Empresa,L66722344,Murcia,alimentación.cuervo.@empresa.es,+34846 351 161,2022-07-24,Válido,Válido,Válido
4000,Pintor & Asociados S.Coop.,True,Taller/Pequeña Empresa,D70613787,Madrid,pintor.&.asociados.s@hotmail.com,+34971 50 59 17,2025-12-20,Válido,Válido,Válido
1849,Artemio Asensio Miranda S.A.,True,Taller/Pequeña Empresa,M71244438,Murcia,artemio.asensio.mira@outlook.es,+34902054683,2022-04-22,Válido,Válido,Válido
3533,Inmobiliaria Vp S.A.T.,True,Fabricante Grande,A39861067,Valencia,inmobiliaria.vp.s.a.@outlook.es,+34 922984742,2021-05-28,Válido,Válido,Válido
2596,Logística Goñi S.Com.,True,Taller/Pequeña Empresa,J62424760,Castellón,logística.goñi.s.com@outlook.es,+34900 62 80 55,2020-10-20,Válido,Válido,Válido
2776,Rodríguez Y Asociados S.A.,True,Taller/Pequeña Empresa,B25633618,Barcelona,rodríguez.y.asociado@outlook.es,,2022-02-07,Válido,Válido,Revisar
2913,Millán Y Cañete S.L.N.E,True,Taller/Pequeña Empresa,F73991263,Castellón,millán.y.cañete.s.l.@gmail.com,+34 832 376 317,2023-02-21,Válido,Válido,Válido
2043,Aitor Torre Querol S.Com.,True,Taller/Pequeña Empresa,D66537506,Sevilla,aitor.torre.querol.s@outlook.es,+34 807464197,2023-05-21,Válido,Válido,Válido
2544,Ibán Castrillo Herrera,False,Consumidor Final,C23510334,Sevilla,ibán.castrillo.herre@gmail.com,+34 934 662 265,2024-07-11,Válido,Válido,Válido
